feature,mean_feature_importance,sd_feature_importance,min_feature_importance,max_feature_importance,rank
embedding_mean_150,0.00026184715885213354,4.096888700137924e-05,0.00021802119008107015,0.00030912841296944834,550
embedding_std_248,0.00026154129377931355,8.211348994933024e-05,0.0001489225700786897,0.0003697106082395115,551
embedding_std_762,0.0002614210421256942,5.772969995935435e-05,0.00017906410098658185,0.0003203529419704959,552
embedding_mean_2,0.0002613775678739933,5.480667707892734e-05,0.0001989544271246039,0.00034871286497382444,553
embedding_std_390,0.00026127345345573896,4.873812130568204e-05,0.0001860456746868518,0.0003035838912842061,554
embedding_std_770,0.0002611944128199471,4.444531792704867e-05,0.00020658015134156517,0.00032901259333554823,555
embedding_std_349,0.00026105887771685996,5.097966354001756e-05,0.00017390376722482395,0.00030510617675273325,556
embedding_mean_841,0.00026038089314143304,6.58007881883624e-05,0.000155702028054799,0.0003385884817623497,557
embedding_mean_94,0.00026018825802025947,1.9880226935071947e-05,0.00024367082997223732,0.00029283823352677503,558
embedding_std_630,0.00026009885861650065,6.436519600964509e-05,0.0002050997344400951,0.0003693692540848949,559
embedding_mean_19,0.0002579561695463248,6.443823979201367e-05,0.00019015983905560626,0.0003410412054611075,560
embedding_mean_868,0.000256386069514669,4.4472575626286895e-05,0.00018879311946577758,0.00029832152284693056,561
embedding_mean_695,0.0002563145310808874,6.230699476201978e-05,0.00016527476865492292,0.00032930961179178863,562
embedding_mean_585,0.0002562640459355992,2.512731370509395e-05,0.00023365295213977034,0.0002928473403228621,563
embedding_std_498,0.0002555013546552419,7.070009699190172e-05,0.00019139458707243426,0.00037187172993297877,564
embedding_std_849,0.00025542662687182095,7.88602633907546e-05,0.0001580362417466188,0.0003689046425638045,565
embedding_std_802,0.0002552214193274325,5.2294935732227086e-05,0.00018975286034083978,0.0003161858611221036,566
embedding_std_434,0.0002550088124574545,4.061430422957543e-05,0.00020839069879146212,0.0003062234096163631,567
embedding_std_922,0.0002548801898079272,8.211355099464126e-05,0.00011765671079564049,0.00032864242404237167,568
embedding_std_703,0.0002544360910941301,4.02036272898591e-05,0.00018730134243222395,0.0002885352228784391,569
embedding_std_968,0.0002543180841304204,7.208136437262787e-05,0.0001776263609961387,0.00036116305825256365,570
embedding_std_694,0.0002537749006087379,4.923913145993603e-05,0.00019967511427741955,0.00033013444274786587,571
embedding_std_228,0.0002528114927582218,3.86721942262431e-05,0.00022189421848141288,0.0003185619851962374,572
embedding_std_148,0.0002524701409764475,6.022149910727494e-05,0.00017515092989196633,0.0003393589571988014,573
embedding_mean_418,0.00025209694151986684,2.2680524790275905e-05,0.00022799305795741622,0.00027953264488197977,574
embedding_std_453,0.0002514922645547624,4.3306686339868235e-05,0.0002102148464843914,0.0003213787866009492,575
embedding_std_961,0.00025143985031118274,8.005301717247705e-05,0.00016009952650347678,0.0003507043575792741,576
embedding_std_106,0.0002506841401605505,5.736972593895804e-05,0.00019466067947211956,0.0003306287429984801,577
embedding_mean_928,0.00025014678968517947,4.5443189316849474e-05,0.00019110696302271493,0.00030192287425532166,578
embedding_mean_941,0.00024954450323772827,8.431913256601915e-05,0.00017172116955722956,0.00038937794674699606,579
embedding_mean_110,0.00024907531822726113,2.164835289594295e-05,0.000219432626250007,0.00027474655225286754,580
embedding_std_325,0.00024888484907706283,7.110848915359519e-05,0.00018534967586529162,0.0003559492731159178,581
embedding_std_54,0.0002485265026526372,7.774579913957607e-05,0.0001373249870983334,0.00033839378790643257,582
embedding_std_642,0.0002484958426963599,3.648709986827748e-05,0.0002017606050412038,0.00028254201363182873,583
embedding_std_242,0.0002477396934507392,3.418991345183535e-05,0.00020578412383451234,0.0002933579061101912,584
embedding_mean_967,0.0002471279363705457,5.297517820331766e-05,0.00016103904870300523,0.00029785477782373225,585
embedding_std_318,0.0002468550140473758,5.491527774601813e-05,0.00016817831319866048,0.0003064755172403962,586
embedding_mean_811,0.000246064907856213,3.477161084767175e-05,0.00019243033094619826,0.00027879548457165583,587
embedding_mean_286,0.0002458393151979157,6.19682857691045e-05,0.0001701965676391063,0.0003278066217034278,588
embedding_mean_543,0.00024407314210400438,4.243055416805984e-05,0.00020226625666899936,0.0003080118720104622,589
embedding_std_348,0.00024358479587928487,7.088013698665479e-05,0.00017132893387447585,0.0003414878899643588,590
embedding_std_280,0.00024342803467458443,5.427792747095804e-05,0.000168529682968195,0.0002987187840194742,591
embedding_mean_139,0.0002432578233930979,4.391217933943058e-05,0.0002051452366991263,0.00030224283000267714,592
embedding_std_374,0.00024284194819600507,6.326229562880199e-05,0.00018982561290501596,0.00035153343697392797,593
embedding_std_230,0.00024237791206016928,3.35930303566416e-05,0.00019212826170211618,0.0002745240170680188,594
embedding_mean_664,0.00024231437848132808,7.060245092680195e-05,0.00017821496635801734,0.00034799198723103067,595
embedding_std_775,0.0002421912488218594,3.3091314384244704e-05,0.00020962306584789537,0.00029249518552256415,596
embedding_mean_983,0.00024215783795605606,7.44577964726974e-05,0.00012897864824930425,0.0003117864059187214,597
embedding_mean_602,0.00024208992422946807,5.243480686550338e-05,0.00017637617795747396,0.0002966149332426575,598
embedding_mean_740,0.00024155471427578113,4.247625879775732e-05,0.0002009865529552231,0.0002981821824585743,599
embedding_std_808,0.00024106456898326419,8.981115732230046e-05,0.00013496832864359803,0.00034043923938783,600
embedding_std_419,0.0002407254006249087,6.13791960046353e-05,0.00019061618332377723,0.0003337821954762941,601
embedding_std_145,0.00024056973447972646,8.699899192085274e-05,0.00010986715557671562,0.00033906290724219364,602
embedding_std_170,0.0002404822907155606,4.754320022617882e-05,0.00018458231673644347,0.00029216316156832807,603
embedding_mean_994,0.0002401589403030267,6.127266636425034e-05,0.00017456379601369853,0.0003314892821838817,604
embedding_mean_848,0.00023968528907757498,9.256748995512668e-05,0.00013919602907543245,0.0003915608067622159,605
embedding_mean_643,0.00023953016223682844,5.650861217066302e-05,0.00016340345019657528,0.0003085838469411726,606
embedding_mean_510,0.0002395154094869034,8.894613495689506e-05,0.00014672152844384575,0.00037281140063264996,607
embedding_mean_927,0.00023946537010581295,5.1946171871992137e-05,0.00016322449015059829,0.0002968590082909597,608
embedding_std_491,0.00023930368699105588,6.634394489291415e-05,0.0001421506831575271,0.0003172520325015379,609
embedding_mean_958,0.00023926053689356285,6.439088517345549e-05,0.00017319223734497247,0.00033139986281953356,610
embedding_mean_989,0.00023853291110965377,4.121818136065802e-05,0.0001879440278103172,0.00029151379510167035,611
embedding_mean_146,0.00023835899249884462,3.2686546100659734e-05,0.00018976278529197758,0.0002771152627527451,612
embedding_mean_479,0.0002372246420190639,6.800568110568555e-05,0.000134664613894503,0.00032027244835474165,613
embedding_mean_842,0.000236976998446662,5.6525477635931605e-05,0.00017748815796858136,0.000328214108121499,614
embedding_mean_195,0.00023661947854925408,7.644937327016234e-05,0.00017872424310803035,0.0003685112662279801,615
embedding_mean_296,0.0002364684016729189,6.458728074106791e-05,0.00016567064450256566,0.00031678906066912315,616
embedding_std_750,0.00023645759248413145,7.613704664120298e-05,0.00011005526006103395,0.0003088221475001736,617
embedding_std_629,0.0002363344491708883,7.239125574353569e-05,0.00012621559130635137,0.0003108926306886073,618
embedding_std_676,0.00023605485727301633,7.540748833732403e-05,0.00011951076357816809,0.00032257013856221324,619
embedding_mean_839,0.0002358323882394035,3.7513436025893124e-05,0.00017673662180085414,0.00026920849946855305,620
embedding_mean_138,0.0002357275382551041,4.454488209782357e-05,0.0001826960787651372,0.00028661236824331225,621
embedding_mean_887,0.0002353844005668311,3.733250409380891e-05,0.00019012121707452767,0.0002848690709368441,622
embedding_mean_766,0.00023502965438636556,5.8382926366968186e-05,0.00015428491065473673,0.00031437876337920016,623
embedding_mean_981,0.00023489968979130177,5.4510562745577525e-05,0.00017340928274531524,0.00030359795896861677,624
embedding_mean_904,0.0002343789929826378,2.141792075781947e-05,0.00020817539322522284,0.0002650512338266938,625
embedding_mean_745,0.00023416371993760743,8.740163463465864e-05,0.00014697257100611334,0.00035557458061522175,626
embedding_std_958,0.00023382344539394213,5.150914537051925e-05,0.00017097801569874917,0.0002858102506661932,627
embedding_mean_857,0.00023345642703370313,5.78420162226373e-05,0.00016513035188309554,0.00030985425071074137,628
embedding_mean_193,0.00023333036916074328,8.732861517526866e-05,0.00011502673960455656,0.0003104908745132033,629
embedding_mean_851,0.00023293448089260787,8.881121251115792e-05,0.00013760773923621758,0.00032372971137812045,630
embedding_std_176,0.0002319688635585983,5.247436318388237e-05,0.00015435913167898026,0.0003006327924259423,631
embedding_mean_292,0.00023179916473466876,2.2719890831513046e-05,0.0002069257024068955,0.0002593132279326923,632
embedding_std_158,0.00023130790966940573,5.465202240368542e-05,0.00018682328002995647,0.0003180704540838615,633
embedding_mean_92,0.00023117817544568263,3.7811432191581915e-05,0.00019408628596727563,0.0002859753152636965,634
embedding_std_92,0.00023083706347841885,4.116173828563941e-05,0.0001985497429140435,0.0002979028200574845,635
embedding_std_233,0.000230415318415071,4.617995866078446e-05,0.00016009493307894397,0.00027549412273957766,636
embedding_std_954,0.00023040034990304948,6.916744030228976e-05,0.00013263016694903563,0.00030801987888635175,637
embedding_std_198,0.00023036209104996896,7.823183754604035e-05,0.00011801139221039588,0.00033550615563889984,638
embedding_std_818,0.00022963053974437033,1.94980021821917e-05,0.0002049714869284259,0.00025000402742361786,639
embedding_std_761,0.00022955906968299126,6.466331515136369e-05,0.0001349056744235737,0.00030521150263136893,640
embedding_mean_641,0.0002290345040135573,3.509209207303552e-05,0.00019076016912900426,0.0002772937270168974,641
embedding_mean_506,0.00022894904682236065,4.0801575003326126e-05,0.00015961685776477022,0.00026400355524668355,642
embedding_mean_596,0.00022885903865715803,4.1977905454275645e-05,0.00017522627799092163,0.00028038898423807295,643
embedding_mean_33,0.0002287256998636269,0.0001019376687799421,0.00012275381610271017,0.00034387983289967025,644
embedding_mean_70,0.0002286057709207509,3.0539419714037614e-05,0.00020712805610787345,0.00028165253522878514,645
embedding_std_370,0.00022807862114541223,3.784109983547934e-05,0.00017247054567666903,0.00026734363238998957,646
embedding_std_969,0.00022793161698626265,5.387585358799768e-05,0.00014597831131948758,0.0002764036234222983,647
embedding_std_436,0.00022775945811737613,5.221454828677144e-05,0.00015173506826217633,0.00029337618774764824,648
embedding_mean_157,0.00022750726516817095,5.392745173016602e-05,0.000175384706113114,0.0003027640173682511,649
embedding_mean_427,0.00022712471182415403,3.906422408087682e-05,0.00018292092766835814,0.0002808082613119259,650
embedding_std_64,0.00022655874520231207,8.779765763700468e-05,0.00014855909391780386,0.000353345910946022,651
embedding_mean_909,0.00022638664291544787,3.675747548123894e-05,0.0001827122592932455,0.0002748107676214354,652
embedding_std_992,0.0002256467053987509,5.017817252845827e-05,0.00014551566439125895,0.00027144226774196125,653
embedding_mean_549,0.00022545214853285085,5.472162177408625e-05,0.00018425503190914024,0.00031903772208177007,654
embedding_std_490,0.00022522854169406857,6.338100073506371e-05,0.00012233437854468096,0.00029134069524109913,655
embedding_mean_963,0.00022496640160338428,5.762494357720311e-05,0.00014079965893607895,0.00029619547398086613,656
embedding_mean_66,0.00022495661417670085,6.945532673746637e-05,0.00014292935119724064,0.00029818163968934035,657
embedding_std_99,0.00022485915383384402,5.071370017893445e-05,0.00015681032720904134,0.00028644198300338964,658
embedding_mean_781,0.00022431624252335284,2.9998187921709826e-05,0.00017593856592092522,0.00025224637621093076,659
embedding_std_765,0.0002243138327177003,8.396818765098158e-05,0.00011060377951794298,0.0003247692740514245,660
embedding_mean_131,0.0002242804789980691,7.64757416559699e-05,0.0001079441862759559,0.0003132514267037752,661
embedding_mean_199,0.00022412008145702758,6.949670076446447e-05,0.00013773949051654568,0.0003291185143614114,662
embedding_std_420,0.0002239985862633259,6.198064243987583e-05,0.00014198552190357715,0.0002925376324731803,663
embedding_mean_480,0.00022385938913603928,5.163571431174819e-05,0.00015236128369780939,0.00028851592393661795,664
embedding_mean_355,0.00022358545668926664,6.465031918758738e-05,0.000144760014926454,0.00030001867798008623,665
embedding_mean_658,0.0002231717630531926,8.264935398792087e-05,0.00014815694938623484,0.00035935519744383,666
embedding_mean_188,0.0002227544839438535,7.161510438986963e-05,0.00014221806231045486,0.0003350647295325361,667
embedding_mean_241,0.00022262552975960086,1.5110813333466949e-05,0.00020075608194584555,0.00023678056665177568,668
embedding_mean_430,0.00022227817210574235,5.001980785043663e-05,0.00018038746703224215,0.0003009685174468401,669
embedding_mean_251,0.00022175793226588496,3.601377223019012e-05,0.00016358906501799604,0.00025060667466039093,670
embedding_std_366,0.00022170976612375303,4.353526237991565e-05,0.0001748771454486716,0.00028638248132103355,671
embedding_std_402,0.00022139534638697216,6.728054089847603e-05,0.00016671347389874644,0.00033831358838397536,672
embedding_std_845,0.00022121582911183206,2.8582677979876547e-05,0.0001845636831586822,0.0002526078051260275,673
embedding_mean_105,0.0002211845091577639,6.768007536460356e-05,0.00015539019617022686,0.0003027616128096211,674
embedding_mean_538,0.00022058210753558646,2.414290386108707e-05,0.00018885140755500198,0.0002558038590851213,675
embedding_std_17,0.0002200665761202108,6.33414356537156e-05,0.00016559587983249854,0.00031289350317816446,676
embedding_std_926,0.00021964005772380247,3.3784829487094375e-05,0.00018197828716404432,0.00026578544043521135,677
embedding_std_1005,0.00021961980244658016,7.692456648780851e-05,0.00010159628466832702,0.00031087885848611943,678
embedding_mean_203,0.00021941605226824616,0.00010491688625230633,0.00015529282919855982,0.00040608512058988463,679
embedding_mean_768,0.00021892924242198665,4.763057979672159e-05,0.0001787977457740335,0.0002914873433904011,680
embedding_std_596,0.0002186174748613975,2.077913830078661e-05,0.00020168113139210108,0.00024672661513033844,681
embedding_std_1020,0.00021845379324624694,3.289085259677947e-05,0.00016713913539148975,0.00025603671822628467,682
embedding_std_1011,0.00021819999923969698,4.4449652198567085e-05,0.000146965358343714,0.00026060232045820747,683
embedding_std_279,0.0002181362862011942,3.711517123646981e-05,0.00017492771215686843,0.00027398911272066297,684
embedding_mean_161,0.00021795419060508181,4.85783849839547e-05,0.00015467362390675149,0.0002848145727937611,685
embedding_mean_364,0.00021759952582540006,6.36948997914128e-05,0.00017151868762774284,0.0003263765784135578,686
embedding_std_74,0.00021712899518913707,8.152625561353719e-05,0.00015054007907598565,0.00035791211449570263,687
embedding_std_716,0.00021634412376320212,3.363517352467328e-05,0.00018705232577983765,0.00027298518647105935,688
embedding_mean_621,0.00021611620660233333,3.611598463618104e-05,0.00017736596935147013,0.0002602912403043817,689
embedding_mean_162,0.00021595541810175758,3.036659535937602e-05,0.0001762660890711401,0.0002469936608445503,690
embedding_mean_623,0.00021575812813348413,3.310053372417167e-05,0.000175380681734806,0.00026198952836125407,691
embedding_mean_990,0.00021558547752050975,5.451412720972567e-05,0.00018123012412815822,0.00031033986516870623,692
embedding_std_88,0.00021546040944456137,5.912548371951465e-05,0.00013111207157318145,0.0002981259830408651,693
embedding_std_883,0.00021533824995908992,6.898417505745913e-05,0.00014375656750578657,0.00030190917563104676,694
embedding_mean_835,0.00021514826261977127,0.00010137400741213537,0.00011114747117150994,0.0003540882102813284,695
embedding_mean_191,0.00021490449200515043,6.194028578164579e-05,0.00012757005515969644,0.00030141655344171606,696
embedding_std_151,0.000214533072707258,3.7742596109700534e-05,0.00017136572432672987,0.00027162449497192487,697
embedding_std_959,0.00021435796324963135,4.58847972805792e-05,0.00014501114956653864,0.0002589022656559271,698
embedding_mean_316,0.00021434057713977487,2.5556425691240264e-05,0.0001887973569593292,0.00024990267366558705,699
embedding_mean_840,0.0002140585574995707,2.0810421296521295e-05,0.00019509909437193877,0.000243282913681219,700
embedding_std_634,0.00021397104795458903,3.466445620191184e-05,0.00018126983870877917,0.00026155974200793884,701
embedding_std_577,0.0002137722279947539,4.099172075776746e-05,0.00016097628967168113,0.00025282362169799186,702
embedding_std_501,0.0002134988308227958,4.8002857813220866e-05,0.0001702038400726649,0.0002832644942128026,703
embedding_std_709,0.00021318155524316677,3.7601228047682675e-05,0.00016362778470836994,0.00025563289403829044,704
embedding_std_704,0.00021286089851363558,2.8665048275999454e-05,0.00017615761595474015,0.0002393813443924556,705
embedding_mean_301,0.0002123011689468444,2.0639464056961637e-05,0.0001901150432025139,0.0002461314008435205,706
embedding_mean_358,0.00021229264425792535,6.072529700728924e-05,0.00013516677039700068,0.00029477577677968083,707
embedding_mean_93,0.00021216784125934366,3.813515997330247e-05,0.0001566098691826338,0.00026367475834942686,708
embedding_mean_373,0.00021213634796601625,6.167506061821463e-05,0.0001625446209359756,0.00030455931977796315,709
embedding_std_289,0.00021197151889295744,6.967153995438627e-05,9.853422775295013e-05,0.0002783647002849633,710
embedding_std_362,0.0002114742472665407,3.8658868377786773e-05,0.00017115220227111331,0.0002567154493958603,711
embedding_std_209,0.00021132103301391034,2.128166211381481e-05,0.00017562254873902179,0.0002283792711497956,712
embedding_std_174,0.00021115949453802096,5.9339294635258617e-05,0.00010622191009893282,0.00025054998065158926,713
embedding_mean_459,0.0002106890728454754,4.003145806577649e-05,0.00016356466272628078,0.0002604173639735338,714
embedding_mean_720,0.00021042907628996462,7.180640419715922e-05,9.707613997344534e-05,0.00028506115783679867,715
embedding_mean_340,0.00021029905081742595,7.168205345014479e-05,0.00010163674138877984,0.00030338160770072793,716
embedding_std_261,0.0002099661838934389,3.915360259984014e-05,0.00016602773800422852,0.00027206120535712674,717
embedding_mean_790,0.00020984086318152415,5.1611822799762254e-05,0.00013596296276139675,0.0002629836614439567,718
embedding_std_720,0.00020947172813329316,4.593172555173318e-05,0.000157084869693804,0.00027365803968821433,719
embedding_mean_408,0.00020936576113086324,3.930544129431238e-05,0.0001500713642815181,0.0002606337592581833,720
embedding_std_690,0.0002090823551006201,4.633827450963213e-05,0.00015297660506661994,0.0002771270860379113,721
embedding_std_967,0.0002088528286140365,4.375889068430892e-05,0.00014064252122963436,0.00024949338718529657,722
embedding_mean_56,0.00020858895001260174,2.720789205213502e-05,0.00016985409938079723,0.0002398049398848249,723
embedding_std_821,0.0002084375803453959,5.159436399348089e-05,0.00013179018097337085,0.00025901145517467027,724
embedding_mean_407,0.0002079982419533802,4.3538997391472244e-05,0.0001520346281260828,0.00025096757440854406,725
embedding_std_658,0.00020771862060607144,6.12044151455721e-05,0.00014157472646809827,0.00030782509827099406,726
embedding_std_378,0.00020748492588073048,6.11017773915821e-05,0.00010121632284777917,0.0002502004847373887,727
embedding_std_95,0.00020738382796793125,6.232936133782326e-05,0.00012090605934808314,0.0002683358026196987,728
embedding_std_550,0.00020716256236774823,6.48691939189446e-05,0.000138190875085182,0.000303761277764451,729
embedding_std_806,0.00020674406921843206,2.5767500638126454e-05,0.00016457594420108738,0.0002302544466146716,730
embedding_std_476,0.00020670432331364644,9.805833947860263e-05,0.00010017290472738757,0.00033568301535167,731
embedding_std_183,0.00020661616929013322,3.327166448447486e-05,0.00016798891522859662,0.0002535399653432285,732
embedding_mean_43,0.00020636607329987147,3.899312185130673e-05,0.00016171468032467873,0.0002684134811729454,733
embedding_std_373,0.00020616790595419328,5.042646282098074e-05,0.00013377835276651663,0.00026848829259837564,734
embedding_mean_546,0.00020581842577346838,5.5823187569065515e-05,0.00014365108988825587,0.000282850229313767,735
embedding_std_8,0.0002057723523845679,5.0442039581071184e-05,0.00014717029665538723,0.00024364488267419207,736
embedding_std_152,0.00020572057213671244,6.165769839562105e-05,0.0001374382839402952,0.0002879250628826712,737
embedding_std_937,0.0002055968825200507,4.943413399227225e-05,0.00011790886191534207,0.00023331208981351516,738
embedding_mean_82,0.00020542071173060647,4.428519658857999e-05,0.000147996808062305,0.00027009279963736895,739
embedding_mean_115,0.00020535947829783416,3.762578381512888e-05,0.00016861912573523644,0.0002637519004981348,740
embedding_std_853,0.00020533418595035458,4.5556610236800885e-05,0.00013527797172612732,0.00024755416510584033,741
embedding_std_835,0.00020501498499233607,3.9127463879649015e-05,0.00014926886288903053,0.0002533288466167924,742
embedding_std_654,0.0002049973522629701,3.431713770450368e-05,0.00017521902825342066,0.00024303101344315647,743
embedding_std_475,0.00020495981486403245,7.922948226696399e-05,0.00012158378735368547,0.0002874721803018687,744
embedding_mean_22,0.00020489551668886327,4.5158345597520406e-05,0.0001542280427765909,0.0002566796263666261,745
embedding_mean_512,0.00020459144786015283,5.3431310204743014e-05,0.00015655005507717254,0.00029375233930941036,746
embedding_std_796,0.00020432400986476637,7.693627642409898e-05,0.0001281463306483444,0.00032730111330574516,747
embedding_mean_649,0.00020356615740988425,6.112064939495564e-05,0.000164131461715245,0.00030997765898604126,748
embedding_mean_648,0.00020348596830370327,3.79555942184909e-05,0.00014767437425873266,0.0002466870489464969,749
embedding_std_154,0.00020321034136306263,3.270153274962715e-05,0.00015509461549147668,0.00023615929767175823,750
embedding_mean_380,0.00020267764001693651,5.083983745470319e-05,0.0001421443340063596,0.00026500816803638944,751
embedding_std_356,0.00020235096746425396,3.7630233864496715e-05,0.00016273822491700126,0.00025604941914838744,752
embedding_mean_458,0.00020234879353086193,5.7769999783373205e-05,0.00010646173751052465,0.00025125822202566985,753
embedding_std_590,0.00020212672250982926,6.816800284485245e-05,0.00013601219019187757,0.0003164404085285996,754
embedding_mean_856,0.00020203690254159374,1.8665717137719707e-05,0.00017832493339569347,0.00022195904697085153,755
embedding_std_931,0.00020199036595681935,4.25829364236833e-05,0.00015487339520041843,0.0002665650038537414,756
embedding_mean_140,0.00020170482371618348,4.541967246423007e-05,0.00013975145940521585,0.00026678347892147765,757
embedding_mean_425,0.00020162167902397417,5.577978834058384e-05,0.00012952019440640807,0.00025998093132684495,758
embedding_mean_38,0.00020106866217797168,5.9793375317146646e-05,0.0001040008355121201,0.0002596938411562455,759
embedding_mean_1000,0.00020092896681613123,5.147028289635449e-05,0.00011916794244066414,0.0002544465883489524,760
embedding_std_942,0.00020086555251125495,4.877246112177712e-05,0.00011855911816097687,0.00024258165719542196,761
embedding_std_671,0.0002005795753751892,5.197881546217176e-05,0.00011174724038686251,0.00024821649337531683,762
embedding_std_509,0.0002002646026586418,4.7079754468670665e-05,0.00012974075948875267,0.00025347355417318937,763
embedding_mean_733,0.00020023667914125537,4.687641678713023e-05,0.0001284765022870102,0.00024275930270530835,764
embedding_mean_91,0.00020016295618121145,6.084302170557804e-05,0.00011083412021911329,0.0002709817531448623,765
embedding_mean_312,0.00019962078427046312,5.056884958238073e-05,0.00013230995080373037,0.00025450835662993963,766
embedding_std_155,0.00019946989740776054,4.181785239664266e-05,0.00013649673212615807,0.00024019709949593037,767
embedding_mean_582,0.00019940095009196237,6.522100902977815e-05,0.00010671557326783888,0.0002800366613820169,768
embedding_std_223,0.00019913122258326333,3.3949888157348065e-05,0.0001643804441399826,0.00023960359475040885,769
embedding_std_207,0.00019906552878459592,2.6376915766160314e-05,0.00016282488296554462,0.0002350929781168705,770
embedding_std_65,0.00019887051715875665,3.91960999056476e-05,0.0001474036144493478,0.00024200871554568376,771
embedding_std_163,0.00019818580166413522,4.864548359563785e-05,0.00012402418660598742,0.00024800597190551856,772
embedding_mean_780,0.0001980022207904649,6.539946976313283e-05,0.00013658850657808082,0.00030873946679479193,773
embedding_std_569,0.0001976505371541501,4.056731524535567e-05,0.0001388259306760866,0.0002523236273391656,774
embedding_mean_214,0.00019752174115627183,3.367588845040294e-05,0.00014281470839202834,0.00023310216428110213,775
embedding_mean_906,0.00019737847353674135,5.400380382890942e-05,0.00011356480601592468,0.00025346066206672767,776
embedding_mean_682,0.00019732476574749937,0.00012514802908645438,9.720958594954268e-05,0.00041511301671672777,777
embedding_std_722,0.000197008295060494,5.3329119530531906e-05,0.0001491778759571237,0.00028778273618163187,778
embedding_std_776,0.0001969879390973032,4.523474940031015e-05,0.00015354008000895242,0.00027036367793311256,779
embedding_mean_183,0.00019689778203128887,2.655153813366269e-05,0.00015937446475323727,0.0002224801527161641,780
embedding_std_15,0.00019670953120997148,4.1419582808462173e-05,0.00013229251263078922,0.0002372359584047389,781
embedding_mean_217,0.00019651351206063477,3.198526954370437e-05,0.0001518863485793666,0.00022478175650980265,782
embedding_mean_911,0.00019646598569214067,5.4077135091250006e-05,0.00012502888521651417,0.00024039429457166966,783
embedding_std_611,0.00019623188375031566,6.133117126958448e-05,0.00010462093272770076,0.00027570248341777696,784
embedding_mean_897,0.00019621354693868148,3.267589722753176e-05,0.00014963501632715213,0.00023283059525037328,785
embedding_std_321,0.00019589669616747345,4.141548775384376e-05,0.00012692009562527025,0.0002319618050993169,786
embedding_mean_716,0.00019583533903510234,2.185671473213995e-05,0.00016941880803820501,0.00021859464811405343,787
embedding_std_301,0.00019573058450925588,4.452230919438385e-05,0.0001426842281267236,0.00023865771031030821,788
embedding_mean_197,0.00019568420885367733,5.1454041185846595e-05,0.00011259992851078009,0.0002382688059797809,789
embedding_std_974,0.00019559083723759367,5.173041759620042e-05,0.00013948385407906144,0.0002543884840190089,790
embedding_mean_228,0.0001948912503588703,4.294744218829626e-05,0.00012092223708293459,0.00022775938082182146,791
embedding_std_813,0.00019469206553599975,4.3884912035309493e-05,0.00014588077231509114,0.0002614126130712337,792
embedding_std_252,0.00019463360475809353,4.770512970460946e-05,0.000133315271804244,0.00026233863455962575,793
embedding_mean_877,0.00019463179776450126,2.6115328908751536e-05,0.00017681260593469244,0.00023833018006098636,794
embedding_mean_378,0.00019451871503500999,4.1532681952521195e-05,0.00012289688047491758,0.00022594992681640745,795
embedding_std_852,0.00019416762231133525,4.75266839751141e-05,0.0001282411905807019,0.00023927914203850483,796
embedding_mean_1014,0.00019376905974425787,6.155364463935569e-05,0.00012477719797764292,0.0002819158342319149,797
embedding_std_24,0.0001936572334813701,3.703229155547607e-05,0.00016851904210342863,0.0002557864049272466,798
embedding_mean_486,0.00019340239224937514,3.66768841645259e-05,0.00013518664313428888,0.00022755754080926155,799
embedding_std_782,0.00019324839455114087,3.5572688918059024e-05,0.00014025679426612597,0.00023491641518996593,800
embedding_mean_558,0.00019305945165408795,2.914540816892491e-05,0.0001554737372127045,0.00022939159487477513,801
embedding_std_234,0.00019277861261882,6.19496810705357e-05,0.0001282714870604652,0.00028414658623838736,802
embedding_std_51,0.00019200638576416585,2.8670169352979477e-05,0.00014815047681755644,0.0002242937919779132,803
embedding_std_25,0.00019172418091911654,3.1708719710537906e-05,0.0001531408176005643,0.00023208136268238982,804
embedding_std_699,0.00019158142851528193,2.087940090451113e-05,0.00016607262814739992,0.0002242071952157335,805
embedding_mean_702,0.00019125007806602138,5.382646532559978e-05,0.00013591597831673452,0.00026069141056972873,806
embedding_mean_722,0.00019123973694013815,5.410806967569159e-05,0.00012003280764565122,0.00026909667892660116,807
embedding_mean_420,0.00019078928381625535,6.41411872420483e-05,0.00012544185502217189,0.0002906235645375371,808
embedding_mean_169,0.0001906709881429183,1.97368999490801e-05,0.00016775451006958173,0.00021563183331133824,809
embedding_std_998,0.00019060338244762486,2.531872847346138e-05,0.00015386047658770628,0.00022074399965467075,810
embedding_mean_844,0.00019036192328661253,2.9207491497903073e-05,0.00015701940455532836,0.00023587886150747793,811
embedding_mean_787,0.00019016387696328308,5.3508653466085906e-05,0.00014080913923436944,0.0002686357316708056,812
embedding_mean_526,0.00018989803468998515,3.162440876500956e-05,0.00013700022491706972,0.00021878226425254337,813
embedding_mean_415,0.00018950214735799986,3.465144082244803e-05,0.00014623388603815756,0.00022566608994526577,814
embedding_mean_167,0.000189387634557967,3.9157116304756676e-05,0.00013607421088899949,0.0002318892187400204,815
embedding_std_895,0.00018888175681630367,5.943093943035e-05,0.00011580106459496329,0.0002705648866238623,816
embedding_std_980,0.00018869955901205978,4.9376658885339995e-05,0.00013009960050364621,0.00023472737030699877,817
embedding_mean_968,0.00018863530487499776,3.948588310221513e-05,0.00014991053294020527,0.00023626061566239158,818
embedding_mean_62,0.00018853522001350105,4.140735732297715e-05,0.00013739904847466123,0.00024967951630072905,819
