trait,environment,broad_sense_h2,genotype_vcov,residual_vcov,phenotypic_v_for_h2,total_vcov,mean_environments_per_genotype_harmonic,mean_plot_reps_per_genotype_environment_harmonic,mean_plot_reps_per_genotype_harmonic,genotype_x_environment_vcov,n_plot_means,n_genotypes,model,heritability_method,converged,has_warning,boundary_solution,boundary_vcov_sources,genotype_boundary,singular,h2_reliable,status,warning,error
embedding_mean_0,Nebraska2025,0.6098678904134064,0.0022527890899954103,0.0025441390503316424,0.0036938968675139295,0.00572726573196366,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_1,Nebraska2025,0.5493241703666122,0.0023044965261549344,0.0033377668592699827,0.004195148603450203,0.007527209837966446,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_2,Nebraska2025,0.33310711812503063,0.0004040268373527782,0.0014279952563700667,0.001212903643809641,0.0021070963061680303,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_3,Nebraska2025,0.4401444672680727,0.0009143188499751768,0.002053159944356557,0.0020773153316006703,0.003463462504229995,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_4,Nebraska2025,0.4759586807356785,0.0008651742563310354,0.0016816834477099798,0.0018177507656625892,0.0032380368683842453,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_5,Nebraska2025,0.47201459394623574,0.0007787466258037239,0.001537825478175749,0.0016498359071762643,0.002769384214473482,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_6,Nebraska2025,0.4191083835167167,0.0005629669534675977,0.0013775140741654284,0.0013432490868919662,0.0022726305865812275,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_7,Nebraska2025,0.4393768676698155,0.0008107772451475934,0.001826332126270571,0.0018452888734162471,0.002998696280003298,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_8,Nebraska2025,0.5885057607510484,0.0023910974919486823,0.002951581007833066,0.004062997597333923,0.006324151418257891,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_9,Nebraska2025,0.5445647969316019,0.0011437348849270672,0.0016886777574307025,0.002100273266600305,0.0035903911258901417,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_10,Nebraska2025,0.7288774816298094,0.0059500746068199975,0.003907309831392215,0.008163339870941424,0.012031852910182758,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_11,Nebraska2025,0.5262419889877122,0.0007003313048552941,0.0011130610639627433,0.0013308160874856507,0.0022541059299561,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_12,Nebraska2025,0.49402480921290914,0.002533334777112459,0.004580547918841677,0.005127950519627996,0.008596959022663482,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_13,Nebraska2025,0.4983457045489601,0.001549844400813018,0.0027542686363806876,0.0031099784480248353,0.004632126233203283,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_14,Nebraska2025,0.3649309782468763,0.0006347651345972977,0.0019501483229293866,0.0017394114844585164,0.004356521011418862,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_15,Nebraska2025,0.37777293928571437,0.0008231321916392922,0.0023934922093327396,0.002178907237759418,0.004467610118726909,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_16,Nebraska2025,0.6660672512435237,0.0017629688564327656,0.001560378485749943,0.002646833113535256,0.0036363711558816186,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_17,Nebraska2025,0.4833905121091968,0.0009511951362256237,0.0017946437841212394,0.001967757149546102,0.0031673692771568077,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_18,Nebraska2025,0.3171023590420158,0.0024146535754357963,0.009180267877071609,0.00761474491306404,0.012238926986587361,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_19,Nebraska2025,0.462664710677086,0.0008206415244313682,0.0016825844028980862,0.0017737283728218685,0.0026726807992069456,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_20,Nebraska2025,0.4887531897013872,0.0012219045303035502,0.002256434149032211,0.0025000441041624615,0.005751337960022784,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_21,Nebraska2025,0.49459574109501164,0.0008527306164738,0.0015383131874408152,0.0017240961569662825,0.0025776051821202123,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_22,Nebraska2025,0.537615375345289,0.0016281395638765473,0.002472109568179207,0.0030284468014532837,0.004867779656827838,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_23,Nebraska2025,0.521219787521211,0.001145105204512454,0.0018569707749585482,0.0021969718570322965,0.00330587663077542,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_mean_24,Nebraska2025,0.35018578156011726,0.0002560904788845387,0.00083893539042945,0.0007312989058083016,0.0011645269791288166,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_25,Nebraska2025,0.514031955205118,0.0013962784203616916,0.002330418948024531,0.0027163261081784773,0.004897766982604175,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_26,Nebraska2025,0.4690042333108958,0.001562609319291099,0.0031232668242744555,0.003331759520079361,0.004930853860080527,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_27,Nebraska2025,0.34539175361542834,0.0009731073073107063,0.0032559267322898084,0.002817401681205739,0.0045853008122615935,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_28,Nebraska2025,0.35554412843824745,0.00028645434741216913,0.0009166414115371979,0.0008056787456185537,0.0015419492647519677,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_29,Nebraska2025,0.5359371268003017,0.0010567385316512207,0.001615380761427532,0.001971758400020265,0.003078530745817462,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_30,Nebraska2025,0.6479777866194372,0.003382343635397795,0.003243934389192425,0.005219845039818123,0.0074121662762552136,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_31,Nebraska2025,0.4083058124563741,0.0005862965154802132,0.0014999384417488618,0.0014359249797426207,0.0025347840726932646,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_32,Nebraska2025,0.36007667734546145,0.0007937946196827551,0.002490493882513184,0.002204515509126352,0.004039282135956592,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_33,Nebraska2025,0.3662606724193045,0.0009937814208272782,0.003035677456664139,0.00271331730557621,0.00459442629037694,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_34,Nebraska2025,0.4739371019697008,0.0005881772316011764,0.0011525759559671243,0.0012410449174725703,0.0018236715697292393,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_35,Nebraska2025,0.40261248814449424,0.000470143693456746,0.0012315268783608,0.0011677325152617108,0.0021030330581043306,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_36,Nebraska2025,0.35166714748473143,0.0007439530546330885,0.002421342045882459,0.0021155034240592212,0.00403258106580155,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_37,Nebraska2025,0.5477434463340047,0.004057505232550389,0.005914406214936419,0.007407674632543554,0.01577151800446197,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_38,Nebraska2025,0.5639890014877815,0.0018866852178653635,0.0025749608991904004,0.0033452517919469347,0.005838447709555735,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_39,Nebraska2025,0.48511767790213056,0.0017109097352005448,0.0032057699954487415,0.003526793215615841,0.007521676587598909,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_40,Nebraska2025,0.35849822413311544,0.0005450378199649395,0.0017217967160975656,0.001520336178185807,0.002802651257420067,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_41,Nebraska2025,0.5559800734985981,0.002172641932959719,0.0030632029626646703,0.003907769426497615,0.00566135406698667,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_42,Nebraska2025,0.5867529025725576,0.002598874843096328,0.003231352319511133,0.004429249232005209,0.005997338463938668,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_43,Nebraska2025,0.46938025856293364,0.000772670789224951,0.0015420464643096517,0.0016461510153634906,0.002957247846635467,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_44,Nebraska2025,0.489760815415643,0.0009339179109802731,0.0017176823736852716,0.001906885731941804,0.0030173360768279874,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_45,Nebraska2025,0.28803831111269435,0.0009590318529927452,0.004184887453461519,0.0033295288022207785,0.005605514435390462,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_46,Nebraska2025,0.4529066598547884,0.005765164722360215,0.012294442034150118,0.012729255790163586,0.02128881156229919,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_47,Nebraska2025,0.5357422045323884,0.0009855692305746518,0.001507769183646282,0.0018396333576797177,0.003026308127557123,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_48,Nebraska2025,0.37195062819447894,0.0007470364560450413,0.0022268689886790656,0.002008429074770763,0.003663789698279461,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_49,Nebraska2025,0.502858772767976,0.0009403689229961767,0.0016412562738490144,0.0018700457741244823,0.0038011353155747753,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_50,Nebraska2025,0.5974072525801676,0.0018977911048269373,0.0022578144334720854,0.0031767125300713817,0.004833772603457211,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_51,Nebraska2025,0.5323897918708503,0.0010359288535092483,0.0016063070866128987,0.0019458090093518337,0.0030273339428935732,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_52,Nebraska2025,0.590690447877331,0.0031106756246174682,0.0038053187425276945,0.005266168829707339,0.007535845173594962,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_53,Nebraska2025,0.31332324006859796,0.0005330501233736756,0.002062396536038538,0.0017012786005180189,0.003125731546883761,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_54,Nebraska2025,0.3998128279752029,0.0005731823048631268,0.0015190327634463387,0.0014336265991412276,0.0022140308009718033,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_55,Nebraska2025,0.46099010694868586,0.0008224919894483818,0.0016977791270018122,0.0017841857711274826,0.0028602109443166676,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_56,Nebraska2025,0.4434495621753961,0.0006912068307042838,0.0015314848382470064,0.0015587045059047618,0.0025923302118221196,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_57,Nebraska2025,0.6012874918758228,0.004686936524255913,0.005486699113947677,0.007794834563470104,0.011287877866030353,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_58,Nebraska2025,0.3426353258363435,0.0004973482910916716,0.0016845318905500848,0.0014515382787156782,0.0029740759537867072,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_59,Nebraska2025,0.34181627132661735,0.0008660736733094581,0.0029441072620204813,0.002533740333507689,0.005036345444336407,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_60,Nebraska2025,0.45559426275318965,0.0008507846778749778,0.0017947687078499843,0.0018674174532699848,0.0033487141134504487,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_61,Nebraska2025,0.5557803705555305,0.0017378438625030017,0.002452164935518698,0.0031268536180324956,0.004423078920887505,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_62,Nebraska2025,0.31611351679651456,0.00028116319679256176,0.0010738504620472508,0.0008894374389360558,0.001614141152035619,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_63,Nebraska2025,0.42078195281882075,0.0008476763382521719,0.0020599630142541696,0.002014526365908954,0.003702074731691908,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,block,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_64,Nebraska2025,0.5301991706873727,0.0011981708001454843,0.0018742945764234245,0.002259850385265833,0.003203953866104019,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_65,Nebraska2025,0.44736291135266837,0.000779330696639138,0.0016995980210364008,0.0017420547766973254,0.0035422124294252795,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_66,Nebraska2025,0.39531944875281677,0.0005328684022929638,0.0014389382914987315,0.001347943805886851,0.002633911297169803,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_67,Nebraska2025,0.5487580178347758,0.000989871035523549,0.0014369829599155677,0.0018038388567501288,0.0025829303722568137,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_68,Nebraska2025,0.502800187523343,0.0010378392939120705,0.0018117990050341766,0.0020641187486905776,0.0038043218013022392,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_69,Nebraska2025,0.5624032234087887,0.0011277724613992606,0.001549145395961413,0.0020052738221586035,0.0031485127874390333,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_70,Nebraska2025,0.352180118922487,0.0002743367597399945,0.0008908771564617038,0.0007789671960454264,0.0014219450676782762,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_71,Nebraska2025,0.36203885259605917,0.000418586770443698,0.0013021737337148838,0.0011561929539941713,0.002216861507302459,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_72,Nebraska2025,0.5385847956499428,0.0011765917680334951,0.0017795410048871113,0.002184598929521638,0.003697350968423625,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_73,Nebraska2025,0.3061122797438915,0.0004866387015593958,0.001947419331484251,0.001589739235441785,0.004714785846666875,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_74,Nebraska2025,0.5090479348327336,0.008908740155004124,0.015168445839871234,0.017500788325428368,0.032641554964017105,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,"block,row",False,True,False,ok,boundary (singular) fit: see help('isSingular'),
embedding_mean_75,Nebraska2025,0.5021464594135522,0.0012064264917049808,0.002111623285424785,0.0024025390781684383,0.003721342641573624,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,False,,False,False,True,ok,,
embedding_mean_76,Nebraska2025,0.38843998884931236,0.0007137026705109507,0.0019837039163816106,0.0018373563252979538,0.003250112275115971,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,True,False,True,row,False,False,True,ok,,
embedding_mean_77,Nebraska2025,0.5079036360543236,0.0018487770463111166,0.0031622613255261394,0.0036400153790459924,0.006114214223358182,,,1.76540512099134,,1953,954,trait ~ mask_pixels_scaled + (1|row) + (1|column) + (1|block) + (1|device) + (1|genotype),lme4_2.0.1_reml_line_mean,False,True,True,row,False,True,False,ok,boundary (singular) fit: see help('isSingular'),
